,color,price,log_price
38419,E,2475,7.813995675002791
38420,D,2475,7.813995675002791
38421,E,2476,7.814399633804487
38422,E,2476,7.814399633804487
38423,E,2476,7.814399633804487
38424,E,2476,7.814399633804487
38425,F,2477,7.814803429489359
38426,H,2477,7.814803429489359
38427,H,2479,7.8156105320351905
38428,E,2479,7.8156105320351905
38429,H,2479,7.8156105320351905
38430,E,2479,7.8156105320351905
38431,E,2479,7.8156105320351905
38432,F,2479,7.8156105320351905
38433,D,2480,7.8160138391590275
38434,D,2481,7.816416983691801
38435,H,2481,7.816416983691801
38436,E,2481,7.816416983691801
38437,H,2482,7.8168199657645525
38438,H,2482,7.8168199657645525
38439,D,2482,7.8168199657645525
38440,F,2482,7.8168199657645525
38441,I,2484,7.81762544305337
38442,H,2484,7.81762544305337
38443,H,2484,7.81762544305337
38444,H,2484,7.81762544305337
38445,D,2484,7.81762544305337
38446,F,2484,7.81762544305337
38447,H,2484,7.81762544305337
38448,D,2484,7.81762544305337
38449,F,2485,7.818027938530729
38450,E,2485,7.818027938530729
38451,H,2485,7.818027938530729
38452,E,2485,7.818027938530729
38453,H,2485,7.818027938530729
38454,I,2485,7.818027938530729
38455,E,2486,7.818430272070656
38456,H,2487,7.818832443803404
38457,I,2487,7.818832443803404
38458,I,2487,7.818832443803404
38459,I,2487,7.818832443803404
38460,H,2487,7.818832443803404
38461,D,2487,7.818832443803404
38462,H,2487,7.818832443803404
38463,F,2487,7.818832443803404
38464,E,2489,7.819636302367592
38465,F,2489,7.819636302367592
38466,I,2489,7.819636302367592
38467,H,2489,7.819636302367592
38468,E,2489,7.819636302367592
38469,I,2490,7.820037989458753
38470,I,2490,7.820037989458753
38471,E,2491,7.820439515262181
38472,I,2491,7.820439515262181
38473,F,2491,7.820439515262181
38474,F,2491,7.820439515262181
38475,D,2491,7.820439515262181
38476,F,2491,7.820439515262181
38477,F,2491,7.820439515262181
38478,D,2492,7.820840879907344
38479,F,2492,7.820840879907344
38480,I,2492,7.820840879907344
38481,H,2492,7.820840879907344
38482,E,2492,7.820840879907344
38483,F,2492,7.820840879907344
38484,F,2492,7.820840879907344
38485,I,2493,7.821242083523558
38486,I,2493,7.821242083523558
38487,E,2494,7.821643126239982
38488,E,2494,7.821643126239982
38489,F,2494,7.821643126239982
38490,E,2494,7.821643126239982
38491,F,2494,7.821643126239982
38492,I,2495,7.822044008185619
38493,E,548,6.306275286948016
38494,D,548,6.306275286948016
38495,D,548,6.306275286948016
38496,D,548,6.306275286948016
38497,D,548,6.306275286948016
38498,F,548,6.306275286948016
38499,E,548,6.306275286948016
38500,E,548,6.306275286948016
38501,F,548,6.306275286948016
38502,I,548,6.306275286948016
38503,E,548,6.306275286948016
38504,E,548,6.306275286948016
38505,F,548,6.306275286948016
38506,F,548,6.306275286948016
38507,D,548,6.306275286948016
38508,E,548,6.306275286948016
38509,D,548,6.306275286948016
38510,D,548,6.306275286948016
38511,D,549,6.3080984415095305
38512,I,549,6.3080984415095305
38513,F,550,6.309918278226516
38514,F,550,6.309918278226516
38515,D,550,6.309918278226516
38516,D,550,6.309918278226516
38517,F,550,6.309918278226516
38518,F,550,6.309918278226516
38519,F,550,6.309918278226516
38520,E,2495,7.822044008185619
38521,H,2495,7.822044008185619
38522,F,2495,7.822044008185619
38523,E,2496,7.822444729489319
38524,E,2496,7.822444729489319
38525,I,2496,7.822444729489319
38526,I,2496,7.822444729489319
38527,H,2496,7.822444729489319
38528,H,2496,7.822444729489319
38529,I,2496,7.822444729489319
38530,E,2496,7.822444729489319
38531,E,2496,7.822444729489319
38532,H,2497,7.822845290279774
38533,H,2497,7.822845290279774
38534,E,2497,7.822845290279774
38535,H,2498,7.823245690685523
38536,H,2498,7.823245690685523
38537,D,2498,7.823245690685523
38538,I,2498,7.823245690685523
38539,E,2498,7.823245690685523
38540,E,2498,7.823245690685523
38541,H,2498,7.823245690685523
38542,E,2499,7.823645930834952
38543,E,2499,7.823645930834952
38544,H,2499,7.823645930834952
38545,H,2499,7.823645930834952
38546,F,2500,7.824046010856292
38547,H,2500,7.824046010856292
38548,E,2501,7.824445930877619
38549,I,2501,7.824445930877619
38550,E,2501,7.824445930877619
38551,E,2501,7.824445930877619
38552,H,2501,7.824445930877619
38553,F,2501,7.824445930877619
38554,H,2502,7.824845691026856
38555,I,2502,7.824845691026856
38556,E,2502,7.824845691026856
38557,E,2502,7.824845691026856
38558,F,2503,7.8252452914317745
38559,E,2503,7.8252452914317745
38560,I,2503,7.8252452914317745
38561,H,2504,7.825644732219989
38562,F,2504,7.825644732219989
38563,D,2504,7.825644732219989
38564,F,2504,7.825644732219989
38565,F,2504,7.825644732219989
38566,H,2505,7.826044013518965
38567,D,2505,7.826044013518965
38568,F,2505,7.826044013518965
38569,D,2505,7.826044013518965
38570,F,2507,7.826842098158293
38571,E,2507,7.826842098158293
38572,I,2507,7.826842098158293
38573,E,2507,7.826842098158293
38574,I,2507,7.826842098158293
38575,F,2507,7.826842098158293
38576,H,2508,7.827240901752812
38577,D,2508,7.827240901752812
38578,D,2508,7.827240901752812
38579,F,2508,7.827240901752812
38580,D,2509,7.827639546366422
38581,F,2509,7.827639546366422
38582,F,2509,7.827639546366422
38583,E,2510,7.828038032125829
38584,F,2510,7.828038032125829
38585,E,2511,7.828436359157585
38586,I,2511,7.828436359157585
38587,E,2511,7.828436359157585
38588,E,2511,7.828436359157585
38589,E,2511,7.828436359157585
38590,E,2511,7.828436359157585
38591,E,2512,7.828834527588089
38592,D,2512,7.828834527588089
38593,E,2512,7.828834527588089
38594,E,2512,7.828834527588089
38595,D,2512,7.828834527588089
38596,H,2512,7.828834527588089
38597,I,2513,7.829232537543592
38598,H,2513,7.829232537543592
38599,I,2513,7.829232537543592
38600,H,2513,7.829232537543592
38601,I,2513,7.829232537543592
38602,I,2513,7.829232537543592
38603,E,2513,7.829232537543592
38604,H,2513,7.829232537543592
38605,I,2513,7.829232537543592
38606,E,2513,7.829232537543592
38607,I,2513,7.829232537543592
38608,I,2513,7.829232537543592
38609,H,2513,7.829232537543592
38610,E,2513,7.829232537543592
38611,E,2513,7.829232537543592
38612,E,2514,7.829630389150193
38613,D,2514,7.829630389150193
38614,F,2514,7.829630389150193
38615,E,2514,7.829630389150193
38616,D,2514,7.829630389150193
38617,F,2515,7.83002808253384
38618,D,2515,7.83002808253384
38619,E,2515,7.83002808253384
38620,E,2515,7.83002808253384
38621,F,2515,7.83002808253384
38622,F,2515,7.83002808253384
38623,F,2516,7.830425617820331
38624,E,2516,7.830425617820331
38625,D,2516,7.830425617820331
38626,F,2516,7.830425617820331
38627,E,2516,7.830425617820331
38628,F,2516,7.830425617820331
38629,E,2517,7.830822995135316
38630,H,2517,7.830822995135316
38631,H,2517,7.830822995135316
38632,E,2518,7.831220214604293
38633,E,2518,7.831220214604293
38634,D,2518,7.831220214604293
38635,D,2519,7.831617276352611
38636,D,2519,7.831617276352611
38637,E,2519,7.831617276352611
38638,E,2519,7.831617276352611
38639,I,2519,7.831617276352611
38640,I,2519,7.831617276352611
38641,I,2519,7.831617276352611
38642,H,2519,7.831617276352611
38643,H,2520,7.832014180505469
38644,I,2522,7.8328075165248645
38645,F,2522,7.8328075165248645
38646,H,2522,7.8328075165248645
38647,E,2523,7.833203948641057
38648,E,2523,7.833203948641057
38649,H,2523,7.833203948641057
38650,E,2523,7.833203948641057
38651,D,2523,7.833203948641057
38652,E,2524,7.8336002236611035
38653,F,2524,7.8336002236611035
38654,I,2524,7.8336002236611035
38655,D,2525,7.83399634170946
38656,D,2525,7.83399634170946
38657,I,2525,7.83399634170946
38658,I,2525,7.83399634170946
38659,I,2525,7.83399634170946
38660,F,2525,7.83399634170946
38661,D,2525,7.83399634170946
38662,E,2526,7.8343923029104365
38663,E,2526,7.8343923029104365
38664,F,2527,7.834788107388194
38665,E,2527,7.834788107388194
38666,D,2527,7.834788107388194
38667,F,2527,7.834788107388194
38668,F,2527,7.834788107388194
38669,F,2527,7.834788107388194
38670,F,2527,7.834788107388194
38671,E,2527,7.834788107388194
38672,F,2528,7.8351837552667485
38673,F,2528,7.8351837552667485
38674,F,2528,7.8351837552667485
38675,F,2528,7.8351837552667485
38676,F,2529,7.835579246669965
38677,E,2529,7.835579246669965
38678,F,2529,7.835579246669965
38679,I,2530,7.835974581721566
38680,I,2530,7.835974581721566
38681,E,2530,7.835974581721566
38682,I,2530,7.835974581721566
38683,I,2530,7.835974581721566
38684,I,2530,7.835974581721566
38685,H,2530,7.835974581721566
38686,F,2530,7.835974581721566
38687,I,2530,7.835974581721566
38688,H,2530,7.835974581721566
38689,E,2530,7.835974581721566
38690,H,2530,7.835974581721566
38691,E,2531,7.836369760545124
38692,D,2531,7.836369760545124
38693,H,2531,7.836369760545124
38694,I,2532,7.836764783264067
38695,H,2532,7.836764783264067
38696,F,2533,7.837159650001675
38697,E,2533,7.837159650001675
38698,H,2534,7.837554360881084
38699,E,2534,7.837554360881084
38700,H,2534,7.837554360881084
38701,E,2535,7.837948916025283
38702,F,2535,7.837948916025283
38703,F,2535,7.837948916025283
38704,H,2536,7.8383433155571165
38705,I,2536,7.8383433155571165
38706,I,2536,7.8383433155571165
38707,I,2536,7.8383433155571165
38708,F,2536,7.8383433155571165
38709,I,2536,7.8383433155571165
38710,I,2536,7.8383433155571165
38711,H,2536,7.8383433155571165
38712,H,2536,7.8383433155571165
38713,H,2536,7.8383433155571165
38714,H,2536,7.8383433155571165
38715,I,2536,7.8383433155571165
38716,D,2536,7.8383433155571165
38717,E,2537,7.838737559599282
38718,E,2537,7.838737559599282
38719,E,2537,7.838737559599282
38720,E,2537,7.838737559599282
38721,E,2537,7.838737559599282
38722,D,2538,7.839131648274333
38723,D,2539,7.839525581704678
38724,I,2539,7.839525581704678
38725,I,2539,7.839525581704678
38726,D,2539,7.839525581704678
38727,H,2540,7.8399193600125825
38728,F,2540,7.8399193600125825
38729,I,2540,7.8399193600125825
38730,I,2540,7.8399193600125825
38731,H,2541,7.840312983320164
38732,D,2541,7.840312983320164
38733,D,2542,7.8407064517494
38734,E,2542,7.8407064517494
38735,E,2542,7.8407064517494
38736,E,2542,7.8407064517494
38737,E,2544,7.841492924460013
38738,F,2544,7.841492924460013
38739,E,2545,7.841885928984623
38740,F,2546,7.842278779117352
38741,D,2546,7.842278779117352
38742,D,2546,7.842278779117352
38743,H,2546,7.842278779117352
38744,D,2547,7.842671474979457
38745,D,2547,7.842671474979457
38746,H,2548,7.843064016692054
38747,D,2548,7.843064016692054
38748,D,550,6.309918278226516
38749,D,550,6.309918278226516
38750,F,550,6.309918278226516
38751,I,551,6.311734809152915
38752,F,551,6.311734809152915
38753,H,551,6.311734809152915
38754,F,551,6.311734809152915
38755,H,551,6.311734809152915
38756,H,551,6.311734809152915
38757,I,552,6.313548046277095
38758,F,552,6.313548046277095
38759,F,552,6.313548046277095
38760,F,552,6.313548046277095
38761,F,552,6.313548046277095
38762,F,552,6.313548046277095
38763,F,552,6.313548046277095
38764,E,552,6.313548046277095
38765,E,552,6.313548046277095
38766,E,552,6.313548046277095
38767,E,552,6.313548046277095
38768,E,552,6.313548046277095
38769,E,552,6.313548046277095
38770,E,552,6.313548046277095
38771,E,552,6.313548046277095
38772,E,552,6.313548046277095
38773,E,552,6.313548046277095
38774,H,2548,7.843064016692054
38775,H,2548,7.843064016692054
38776,F,2549,7.8434564043761155
38777,I,2549,7.8434564043761155
38778,H,2549,7.8434564043761155
38779,I,2549,7.8434564043761155
38780,I,2549,7.8434564043761155
38781,I,2549,7.8434564043761155
38782,I,2549,7.8434564043761155
38783,I,2550,7.843848638152472
38784,H,2550,7.843848638152472
38785,F,2550,7.843848638152472
38786,D,2550,7.843848638152472
38787,D,2550,7.843848638152472
38788,E,2550,7.843848638152472
38789,I,2550,7.843848638152472
38790,D,2550,7.843848638152472
38791,I,2551,7.844240718141811
38792,D,2551,7.844240718141811
38793,F,2551,7.844240718141811
38794,F,2551,7.844240718141811
38795,I,2551,7.844240718141811
38796,D,2551,7.844240718141811
38797,D,2551,7.844240718141811
38798,F,2551,7.844240718141811
38799,E,2551,7.844240718141811
38800,F,2552,7.844632644464681
38801,F,2552,7.844632644464681
38802,E,2552,7.844632644464681
38803,F,2553,7.845024417241484
38804,F,2553,7.845024417241484
38805,F,2553,7.845024417241484
38806,E,2553,7.845024417241484
38807,E,2553,7.845024417241484
38808,E,2553,7.845024417241484
38809,H,2553,7.845024417241484
38810,H,2553,7.845024417241484
38811,E,2553,7.845024417241484
38812,D,2553,7.845024417241484
38813,H,2553,7.845024417241484
38814,H,2553,7.845024417241484
38815,H,2553,7.845024417241484
38816,H,2553,7.845024417241484
38817,H,2553,7.845024417241484
38818,F,2553,7.845024417241484
38819,E,2553,7.845024417241484
38820,D,2553,7.845024417241484
38821,D,2554,7.845416036592485
38822,F,2554,7.845416036592485
38823,E,2554,7.845416036592485
38824,F,2554,7.845416036592485
38825,E,2554,7.845416036592485
38826,F,2555,7.845807502637805
38827,F,2555,7.845807502637805
38828,F,2555,7.845807502637805
38829,E,2556,7.846198815497425
38830,H,2557,7.846589975291186
38831,H,2557,7.846589975291186
38832,I,2557,7.846589975291186
38833,I,2557,7.846589975291186
38834,I,2557,7.846589975291186
38835,D,2557,7.846589975291186
38836,H,2558,7.846980982138788
38837,H,2558,7.846980982138788
38838,D,2558,7.846980982138788
38839,I,2558,7.846980982138788
38840,F,2558,7.846980982138788
38841,I,2558,7.846980982138788
38842,I,2559,7.847371836159788
38843,F,2559,7.847371836159788
38844,H,2559,7.847371836159788
38845,I,2559,7.847371836159788
38846,E,2559,7.847371836159788
38847,F,2559,7.847371836159788
38848,E,2559,7.847371836159788
38849,E,2559,7.847371836159788
38850,E,2559,7.847371836159788
38851,I,2559,7.847371836159788
38852,I,2559,7.847371836159788
38853,H,2559,7.847371836159788
38854,H,2559,7.847371836159788
38855,H,2559,7.847371836159788
38856,E,2559,7.847371836159788
38857,F,2560,7.847762537473608
38858,E,2560,7.847762537473608
38859,D,2560,7.847762537473608
38860,F,2560,7.847762537473608
38861,I,2561,7.848153086199526
38862,I,2562,7.848543482456679
38863,H,2562,7.848543482456679
38864,E,2562,7.848543482456679
38865,H,2562,7.848543482456679
38866,D,2562,7.848543482456679
38867,D,2562,7.848543482456679
38868,I,2562,7.848543482456679
38869,D,2563,7.848933726364071
38870,D,2563,7.848933726364071
38871,E,2563,7.848933726364071
38872,F,2563,7.848933726364071
38873,E,2564,7.849323818040561
38874,F,2564,7.849323818040561
38875,F,2564,7.849323818040561
38876,I,2564,7.849323818040561
38877,D,2564,7.849323818040561
38878,F,2564,7.849323818040561
38879,I,2565,7.84971375760487
38880,I,2565,7.84971375760487
38881,E,2565,7.84971375760487
38882,D,2565,7.84971375760487
38883,E,2565,7.84971375760487
38884,H,2565,7.84971375760487
38885,H,2567,7.8504931808711405
38886,E,2567,7.8504931808711405
38887,F,2567,7.8504931808711405
38888,D,2567,7.8504931808711405
38889,I,2567,7.8504931808711405
38890,E,2568,7.850882664809852
38891,F,2568,7.850882664809852
38892,H,2568,7.850882664809852
38893,H,2569,7.851271997109883
38894,E,2569,7.851271997109883
38895,E,2569,7.851271997109883
38896,E,2569,7.851271997109883
38897,E,2569,7.851271997109883
38898,E,2569,7.851271997109883
38899,F,2569,7.851271997109883
38900,E,2570,7.851661177889265
38901,D,2570,7.851661177889265
38902,F,2571,7.852050207265889
38903,F,2571,7.852050207265889
38904,E,2571,7.852050207265889
38905,I,2572,7.85243908535751
38906,I,2572,7.85243908535751
38907,I,2572,7.85243908535751
38908,I,2572,7.85243908535751
38909,I,2572,7.85243908535751
38910,H,2572,7.85243908535751
38911,H,2572,7.85243908535751
38912,H,2572,7.85243908535751
38913,H,2572,7.85243908535751
38914,H,2572,7.85243908535751
38915,E,2573,7.8528278122817445
38916,E,2573,7.8528278122817445
38917,E,2573,7.8528278122817445
38918,E,2573,7.8528278122817445
38919,F,2573,7.8528278122817445
38920,F,2573,7.8528278122817445
38921,F,2573,7.8528278122817445
38922,D,2573,7.8528278122817445
38923,F,2573,7.8528278122817445
38924,F,2573,7.8528278122817445
38925,F,2573,7.8528278122817445
38926,F,2573,7.8528278122817445
38927,E,2573,7.8528278122817445
38928,E,2573,7.8528278122817445
38929,F,2573,7.8528278122817445
38930,F,2573,7.8528278122817445
38931,E,2574,7.853216388156072
38932,E,2574,7.853216388156072
38933,E,2574,7.853216388156072
38934,E,2575,7.853604813097837
38935,F,2575,7.853604813097837
38936,I,2575,7.853604813097837
38937,D,2575,7.853604813097837
38938,D,2575,7.853604813097837
38939,D,2575,7.853604813097837
38940,E,2575,7.853604813097837
38941,E,2575,7.853604813097837
38942,E,2576,7.853993087224244
38943,E,2576,7.853993087224244
38944,I,2577,7.854381210652365
38945,E,2578,7.8547691834991324
38946,E,2578,7.8547691834991324
38947,E,2578,7.8547691834991324
38948,H,2578,7.8547691834991324
38949,E,2579,7.8551570058813445
38950,E,2579,7.8551570058813445
38951,E,2579,7.8551570058813445
38952,D,2579,7.8551570058813445
38953,E,2580,7.855544677915663
38954,E,2581,7.855932199718614
38955,E,2581,7.855932199718614
38956,I,2581,7.855932199718614
38957,E,2581,7.855932199718614
38958,F,2581,7.855932199718614
38959,F,2582,7.856319571406588
38960,I,2582,7.856319571406588
38961,E,2582,7.856319571406588
38962,I,2583,7.8567067930958405
38963,F,2583,7.8567067930958405
38964,F,2583,7.8567067930958405
38965,D,2583,7.8567067930958405
38966,H,2583,7.8567067930958405
38967,F,2583,7.8567067930958405
38968,D,2583,7.8567067930958405
38969,H,2583,7.8567067930958405
38970,I,2584,7.857093864902493
38971,F,2584,7.857093864902493
38972,D,2585,7.85748078694253
38973,E,2585,7.85748078694253
38974,H,2585,7.85748078694253
38975,H,2585,7.85748078694253
38976,E,2585,7.85748078694253
38977,H,2585,7.85748078694253
38978,I,2586,7.857867559331803
38979,F,2586,7.857867559331803
38980,I,2586,7.857867559331803
38981,I,2586,7.857867559331803
38982,F,2586,7.857867559331803
38983,F,2586,7.857867559331803
38984,H,2587,7.8582541821860294
38985,F,2588,7.858640655620791
38986,F,2588,7.858640655620791
38987,H,2588,7.858640655620791
38988,D,2589,7.859026979751538
38989,F,2589,7.859026979751538
38990,H,2590,7.859413154693583
38991,E,2590,7.859413154693583
38992,F,2590,7.859413154693583
38993,E,2590,7.859413154693583
38994,E,2590,7.859413154693583
38995,D,2590,7.859413154693583
38996,D,2590,7.859413154693583
38997,H,2590,7.859413154693583
38998,E,2590,7.859413154693583
38999,E,2590,7.859413154693583
39000,F,2591,7.85979918056211
39001,I,2591,7.85979918056211
39002,H,2591,7.85979918056211
39003,I,2591,7.85979918056211
39004,F,2591,7.85979918056211
39005,F,2591,7.85979918056211
39006,F,2591,7.85979918056211
39007,E,2592,7.860185057472165
39008,E,2592,7.860185057472165
39009,E,2592,7.860185057472165
39010,E,2592,7.860185057472165
39011,E,2592,7.860185057472165
39012,F,2593,7.860570785538664
39013,F,2593,7.860570785538664
39014,F,2593,7.860570785538664
39015,H,2593,7.860570785538664
39016,H,2593,7.860570785538664
39017,E,2593,7.860570785538664
39018,E,2593,7.860570785538664
39019,H,2593,7.860570785538664
39020,D,552,6.313548046277095
39021,D,552,6.313548046277095
39022,D,552,6.313548046277095
39023,F,552,6.313548046277095
39024,F,552,6.313548046277095
39025,F,552,6.313548046277095
39026,F,552,6.313548046277095
39027,F,552,6.313548046277095
39028,E,552,6.313548046277095
39029,E,552,6.313548046277095
39030,E,552,6.313548046277095
39031,E,552,6.313548046277095
39032,E,552,6.313548046277095
39033,F,552,6.313548046277095
39034,F,552,6.313548046277095
39035,F,552,6.313548046277095
39036,F,552,6.313548046277095
39037,F,552,6.313548046277095
39038,F,552,6.313548046277095
39039,F,552,6.313548046277095
39040,H,552,6.313548046277095
39041,H,552,6.313548046277095
39042,H,552,6.313548046277095
39043,F,552,6.313548046277095
39044,F,552,6.313548046277095
39045,D,552,6.313548046277095
39046,H,552,6.313548046277095
39047,D,552,6.313548046277095
39048,D,552,6.313548046277095
39049,E,2593,7.860570785538664
39050,H,2594,7.860956364876389
39051,H,2594,7.860956364876389
39052,I,2594,7.860956364876389
39053,I,2594,7.860956364876389
39054,I,2594,7.860956364876389
39055,H,2594,7.860956364876389
39056,E,2594,7.860956364876389
39057,E,2594,7.860956364876389
39058,H,2594,7.860956364876389
39059,H,2594,7.860956364876389
39060,F,2594,7.860956364876389
39061,H,2596,7.86172707782398
39062,I,2596,7.86172707782398
39063,I,2596,7.86172707782398
39064,I,2596,7.86172707782398
39065,E,2596,7.86172707782398
39066,D,2596,7.86172707782398
39067,F,2596,7.86172707782398
39068,F,2596,7.86172707782398
39069,D,2596,7.86172707782398
39070,F,2596,7.86172707782398
39071,F,2596,7.86172707782398
39072,D,2596,7.86172707782398
39073,F,2596,7.86172707782398
39074,H,2596,7.86172707782398
39075,F,2596,7.86172707782398
39076,F,2596,7.86172707782398
39077,F,2596,7.86172707782398
39078,D,2596,7.86172707782398
39079,F,2596,7.86172707782398
39080,I,2598,7.862497197230545
39081,F,2598,7.862497197230545
39082,H,2599,7.8628820346414905
39083,H,2599,7.8628820346414905
39084,F,2599,7.8628820346414905
39085,I,2600,7.8632667240095735
39086,H,2600,7.8632667240095735
39087,E,2600,7.8632667240095735
39088,I,2601,7.8636512654486515
39089,I,2602,7.86403565907245
39090,I,2602,7.86403565907245
39091,I,2602,7.86403565907245
39092,I,2602,7.86403565907245
39093,H,2603,7.864419904994565
39094,E,2604,7.86480400332846
39095,D,2604,7.86480400332846
39096,F,2604,7.86480400332846
39097,E,2604,7.86480400332846
39098,D,2604,7.86480400332846
39099,H,2605,7.865187954187467
39100,E,2606,7.8655717576847906
39101,E,2606,7.8655717576847906
39102,E,2606,7.8655717576847906
39103,I,2606,7.8655717576847906
39104,I,2606,7.8655717576847906
39105,I,2606,7.8655717576847906
39106,E,2606,7.8655717576847906
39107,F,2607,7.865955413933502
39108,H,2607,7.865955413933502
39109,F,2607,7.865955413933502
39110,F,2607,7.865955413933502
39111,F,2607,7.865955413933502
39112,F,2607,7.865955413933502
39113,F,2607,7.865955413933502
39114,F,2607,7.865955413933502
39115,E,2608,7.866338923046544
39116,E,2608,7.866338923046544
39117,D,2608,7.866338923046544
39118,E,2608,7.866338923046544
39119,H,2608,7.866338923046544
39120,H,2608,7.866338923046544
39121,E,2608,7.866338923046544
39122,H,2608,7.866338923046544
39123,E,2608,7.866338923046544
39124,E,2609,7.866722285136729
39125,E,2609,7.866722285136729
39126,I,2609,7.866722285136729
39127,E,2610,7.867105500316739
39128,D,2610,7.867105500316739
39129,F,2610,7.867105500316739
39130,D,2610,7.867105500316739
39131,H,2610,7.867105500316739
39132,F,2611,7.8674885686991285
39133,F,2611,7.8674885686991285
39134,H,2611,7.8674885686991285
39135,D,2612,7.867871490396322
39136,D,2612,7.867871490396322
39137,D,2612,7.867871490396322
39138,D,2612,7.867871490396322
39139,E,2612,7.867871490396322
39140,D,2612,7.867871490396322
39141,H,2612,7.867871490396322
39142,E,2613,7.868254265520613
39143,E,2613,7.868254265520613
39144,H,2613,7.868254265520613
39145,E,2613,7.868254265520613
39146,I,2613,7.868254265520613
39147,F,2614,7.868636894184167
39148,E,2614,7.868636894184167
39149,I,2614,7.868636894184167
39150,E,2614,7.868636894184167
39151,E,2614,7.868636894184167
39152,E,2614,7.868636894184167
39153,E,2615,7.869019376499023
39154,E,2615,7.869019376499023
39155,E,2615,7.869019376499023
39156,I,2616,7.86940171257709
39157,E,2616,7.86940171257709
39158,I,2616,7.86940171257709
39159,E,2616,7.86940171257709
39160,I,2616,7.86940171257709
39161,H,2616,7.86940171257709
39162,E,2617,7.869783902530146
39163,E,2617,7.869783902530146
39164,I,2617,7.869783902530146
39165,D,2617,7.869783902530146
39166,E,2617,7.869783902530146
39167,E,2617,7.869783902530146
39168,E,2617,7.869783902530146
39169,E,2617,7.869783902530146
39170,H,2617,7.869783902530146
39171,E,2617,7.869783902530146
39172,E,2618,7.870165946469845
39173,E,2618,7.870165946469845
39174,D,2618,7.870165946469845
39175,E,2618,7.870165946469845
39176,H,2618,7.870165946469845
39177,F,2618,7.870165946469845
39178,D,2618,7.870165946469845
39179,D,2618,7.870165946469845
39180,D,2618,7.870165946469845
39181,E,2619,7.870547844507712
39182,I,2620,7.8709295967551425
39183,D,2620,7.8709295967551425
39184,E,2622,7.871692664323645
39185,H,2622,7.871692664323645
39186,F,2622,7.871692664323645
39187,F,2622,7.871692664323645
39188,F,2622,7.871692664323645
39189,H,2622,7.871692664323645
39190,F,2622,7.871692664323645
39191,I,2623,7.872073979866873
39192,E,2623,7.872073979866873
39193,F,2623,7.872073979866873
39194,I,2623,7.872073979866873
39195,I,2623,7.872073979866873
39196,F,2624,7.8724551500639794
39197,E,2624,7.8724551500639794
39198,F,2624,7.8724551500639794
39199,F,2625,7.872836175025724
39200,E,2626,7.873217054862741
39201,E,2626,7.873217054862741
39202,H,2628,7.873978379604501
39203,H,2628,7.873978379604501
39204,D,2628,7.873978379604501
39205,F,2629,7.874358824729881
39206,E,2629,7.874358824729881
39207,E,2629,7.874358824729881
39208,E,2629,7.874358824729881
39209,E,2629,7.874358824729881
39210,H,2629,7.874358824729881
39211,F,2630,7.874739125171811
39212,E,2630,7.874739125171811
39213,E,2630,7.874739125171811
39214,E,2630,7.874739125171811
39215,E,2630,7.874739125171811
39216,I,2631,7.875119281040293
39217,E,2631,7.875119281040293
39218,F,2631,7.875119281040293
39219,F,2631,7.875119281040293
39220,F,2632,7.875499292445208
39221,E,2632,7.875499292445208
39222,D,2632,7.875499292445208
39223,F,2633,7.87587915949631
39224,F,2633,7.87587915949631
39225,E,2633,7.87587915949631
39226,E,2633,7.87587915949631
39227,F,2633,7.87587915949631
39228,D,2633,7.87587915949631
39229,F,2633,7.87587915949631
39230,D,2633,7.87587915949631
39231,D,2633,7.87587915949631
39232,F,2633,7.87587915949631
39233,F,2633,7.87587915949631
39234,F,2634,7.876258882303226
39235,F,2634,7.876258882303226
39236,F,2634,7.876258882303226
39237,H,2635,7.876638460975463
39238,I,2635,7.876638460975463
39239,F,2635,7.876638460975463
39240,F,2635,7.876638460975463
39241,F,2636,7.877017895622398
39242,H,2636,7.877017895622398
39243,H,2637,7.877397186353287
39244,F,2637,7.877397186353287
39245,I,2637,7.877397186353287
39246,I,2637,7.877397186353287
39247,E,2638,7.87777633327726
39248,E,2638,7.87777633327726
39249,D,2639,7.878155336503324
39250,D,2639,7.878155336503324
39251,E,2639,7.878155336503324
39252,E,2640,7.878534196140362
39253,H,2641,7.878912912297133
39254,D,2641,7.878912912297133
39255,I,2641,7.878912912297133
39256,E,2642,7.879291485082271
39257,E,2642,7.879291485082271
39258,F,2642,7.879291485082271
39259,D,2642,7.879291485082271
39260,F,2642,7.879291485082271
39261,I,2642,7.879291485082271
39262,I,2642,7.879291485082271
39263,H,2642,7.879291485082271
39264,F,2642,7.879291485082271
39265,E,2643,7.879669914604289
39266,F,2643,7.879669914604289
39267,E,2643,7.879669914604289
39268,F,2644,7.880048200971577
39269,E,2644,7.880048200971577
39270,H,2644,7.880048200971577
39271,D,2644,7.880048200971577
39272,F,2644,7.880048200971577
39273,H,2644,7.880048200971577
39274,E,2644,7.880048200971577
39275,F,2645,7.8804263442924
39276,E,2646,7.880804344674901
39277,F,2646,7.880804344674901
39278,I,2646,7.880804344674901
39279,F,2647,7.881182202227102
39280,D,2647,7.881182202227102
39281,F,2647,7.881182202227102
39282,E,2647,7.881182202227102
39283,F,2648,7.881559917056899
39284,F,2648,7.881559917056899
39285,F,2648,7.881559917056899
39286,F,2648,7.881559917056899
39287,F,2648,7.881559917056899
39288,I,2648,7.881559917056899
39289,F,2648,7.881559917056899
39290,H,2648,7.881559917056899
